"MULTIPOLYGON (((1514494.18594647 5034747.51054924,1514748.58888761 5034512.91404776,1514471.94205069 5034206.852428,1514401.54956923 5034177.7090294,1514223.80245671 5034142.74976488,1513925.85692063 5033962.33067455,1513583.96354198 5034272.10271807,1513756.48993728 5034751.53059077,1513867.72543623 5034760.64517881,1514128.56089974 5034721.04495239,1514494.18594647 5034747.51054924)))",0
"MultiPolygon (((1515140.15895390789955854 5035429.82716148160398006, 1515464.06819677166640759 5035036.80936981085687876, 1515546.35387708200141788 5034885.510614356957376, 1515549.19400056474842131 5034845.83829669561237097, 1515546.78786404663696885 5034697.52778174262493849, 1515342.01593533367849886 5034701.92591279931366444, 1515168.51704065361991525 5034431.04194325022399426, 1515112.22217258741147816 5034397.69572006072849035, 1515096.72791839810088277 5034439.2278512641787529, 1515024.59017257788218558 5034437.5330090718343854, 1515007.93338090414181352 5034486.17264636512845755, 1514935.29760268516838551 5034470.36244850605726242, 1514910.23692781594581902 5034601.26968151237815619, 1514686.7128927675075829 5034835.28324707970023155, 1515140.15895390789955854 5035429.82716148160398006)))",1
"Polygon ((1515358.6773314771708101 5034322.13419226184487343, 1516047.11040488351136446 5034316.80848647467792034, 1515982.82902403082698584 5034955.8003215491771698, 1515555.56035331776365638 5034839.13942988961935043, 1515505.93639047630131245 5034592.387635862454772, 1515414.23654952575452626 5034425.96239751111716032, 1515358.6773314771708101 5034322.13419226184487343))", 2
"Polygon ((1514767.39223504369147122 5034715.81590323708951473, 1514763.63909006211906672 5034394.7828928055241704, 1514929.76776316901668906 5034389.56149564031511545, 1514938.56946343113668263 5034715.0966248782351613, 1514767.39223504369147122 5034715.81590323708951473))", 4
"Polygon ((1514744.48463150626048446 5034639.43634474743157625, 1514972.53246953245252371 5034639.97362958174198866, 1514974.69344651699066162 5034441.30242302641272545, 1514737.62881609261967242 5034440.74401785992085934, 1514744.48463150626048446 5034639.43634474743157625))", 5
