"POLYGON ((1664573.66923512 5102787.97263722,1664705.75850277 5102478.07089388,1664896.27186957 5102528.87445837,1664991.10518993 5102691.4458647,1665013.96679395 5102719.38782517,1665030.05458937 5102797.28662404,1665037.67512404 5102918.36845272,1665055.45637161 5103141.90413644,1664975.01739452 5103216.41603101,1664975.01739452 5103216.41603101,1664972.47721629 5103214.72257886,1664573.66923512 5102787.97263722))",0
"POLYGON ((1666498.27760287 5103206.25531811,1666593.95764931 5103192.70770092,1666654.07520061 5103117.34908027,1666750.60197312 5103282.46066483,1666833.58112844 5103340.03803791,1666930.95462703 5103302.78209062,1667035.10193422 5103384.06779379,1667045.26264711 5103519.54396574,1666995.30580871 5103533.93830901,1666873.37725395 5103709.21060647,1666766.68976854 5103693.96953713,1666679.47698285 5103657.56031592,1666557.5484281 5103531.39813079,1666468.64219026 5103472.97403164,1666478.80290315 5103218.95620923,1666498.27760287 5103206.25531811))",1
"POLYGON ((1664246.83297029 5103511.076705,1664094.42227685 5103553.41300873,1664062.24668601 5103526.31777434,1663935.23777481 5103509.38325285,1663857.33897594 5103975.08259392,1664317.95796056 5104047.90103635,1664399.67773209 5104068.31622404,1664411.47462596 5103994.75118768,1664447.62807228 5103915.31834429,1664490.46664442 5103812.16195373,1664481.71642874 5103771.72841672,1664499.15734054 5103744.77310161,1664470.36865401 5103638.0856162,1664422.95199382 5103548.33265228,1664355.21390785 5103526.31777434,1664246.83297029 5103511.076705))",2
"POLYGON ((1663684.6068567 5104059.75520139,1663732.02351688 5104356.10932753,1663643.96400512 5104855.67771159,1663733.71696903 5105113.0824383,1663901.36873182 5104869.22532879,1664080.87465965 5104816.72831216,1664072.4073989 5104747.29677403,1663942.0115834 5104486.50514303,1663779.44017706 5104047.90103635,1663682.91340455 5104020.80580196,1663684.6068567 5104059.75520139))",3
"POLYGON ((1663350.99678327 5107162.15953903,1663332.36880963 5107617.69816721,1663303.58012309 5107908.9719369,1663256.16346291 5108088.47786473,1662866.66946856 5107939.45407559,1662947.95517173 5107787.04338214,1662978.43731041 5107683.74280103,1662968.27659752 5107607.53745431,1663061.41646573 5107221.43036425,1663134.23490816 5107185.86786912,1663259.55036721 5107192.64167772,1663290.0325059 5107158.77263473,1663350.99678327 5107162.15953903))",4
"POLYGON ((1664915.13447815 5097757.96748626,1664802.39239123 5097571.27628857,1664740.5660855 5097460.95876266,1664679.95206027 5097286.39037001,1664755.11345155 5097270.0245832,1664787.23888492 5097313.66668136,1664843.00378813 5097303.36229707,1664852.09589192 5097323.97106565,1664981.8099059 5097285.1780895,1665063.0326997 5097218.50266175,1665086.06602929 5097182.13424662,1665202.44495772 5097168.79916107,1665273.96950749 5097344.57983422,1665230.32740932 5097376.09912734,1665249.7238974 5097511.87454385,1665132.13268846 5097660.9850459,1665014.54147952 5097747.05696172,1665001.20639397 5097717.96222961,1664915.13447815 5097757.96748626))",5,
"POLYGON ((1664269.5951095 5102366.45182418,1664061.08286272 5102333.72025056,1664028.3512891 5102461.00970353,1664007.74252052 5102532.5342533,1663893.7881531 5102639.21493769,1663884.08990906 5102665.88510879,1663939.85481227 5102887.73244112,1664167.76354712 5102962.8938324,1664395.67228196 5103034.41838217,1664475.68279526 5102915.61489272,1664553.26874755 5102813.78333034,1664412.64420903 5102561.6289854,1664269.5951095 5102366.45182418))",6,
"POLYGON ((1664097.45127785 5104076.97961605,1664071.99338726 5104192.14626398,1664084.1161923 5104261.24625273,1663973.79866639 5104297.61466787,1663985.92147144 5104346.10588805,1664023.50216708 5104413.9935963,1664090.17759483 5104490.36726809,1664170.18810812 5104680.6953073,1664238.07581638 5104839.50405339,1664204.13196225 5104936.48649375,1664233.22669436 5104951.0338598,1664341.11965926 5104766.76722312,1664360.51614733 5104581.28830593,1664365.36526935 5104538.85848827,1664389.61087944 5104422.47955984,1664388.39859894 5104378.83746167,1664373.85123288 5104275.79361879,1664343.54422027 5104272.15677727,1664315.66176867 5104204.26906902,1664245.3494994 5104146.07960481,1664097.45127785 5104076.97961605))",7
