"POLYGON ((429400.044050222 4583487.77976873,429199.390828349 4583733.10852237,428937.696114972 4584222.38764046,429426.163737071 4584539.96158988,429645.296314136 4584239.17992142,429733.880452229 4584295.9961523,429969.266575124 4583951.60045546,429400.044050222 4583487.77976873))",0
"Polygon ((430615.600121691939421 4581898.3235715301707387, 430841.19144793518353254 4582217.00991565547883511, 430918.26853070367360488 4582288.6517995735630393, 430909.36446409241762012 4582325.90665783453732729, 430594.02210090309381485 4582662.19564269855618477, 430099.85372396960156038 4582189.10965345334261656, 430355.96469224488828331 4581910.24648662284016609, 430615.600121691939421 4581898.3235715301707387))", 1
"Polygon ((430340.54222939821192995 4582215.08428515400737524, 430600.87168901774566621 4582457.65457975678145885, 430839.98239565681433305 4582211.80235372763127089, 430618.6904549936298281 4581866.46317804604768753, 430340.54222939821192995 4582215.08428515400737524))", 2

